$/SQUARE FEET,ADDRESS,BATHS,BEDS,CITY,DAYS ON MARKET,FAVORITE,HOA/MONTH,INTERESTED,LATITUDE,LOCATION,LONGITUDE,LOT SIZE,MLS#,NEXT OPEN HOUSE END TIME,NEXT OPEN HOUSE START TIME,PRICE,PROPERTY TYPE,SALE TYPE,SOLD DATE,SOURCE,SQUARE FEET,STATE,STATUS,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),YEAR BUILT,ZIP,chabot,crocker_highlands,emerson,glenview,peralta,piedmont,days_ago,walkscore
678.0,1397 ALLMAN St,1.0,2.0,Oakland,288.0,N,,Y,37.8031099,Glenview,-122.2273445,3999.0,40747015,,,750000,Single Family Residential,PAST SALE,August-26-2016,EBRD/CCAR/Bay East,1106.0,CA,Sold,http://www.redfin.com/CA/Oakland/1397-Allman-St-94602/home/1986692,1937.0,94602-1126,0.0,0.0,0.0,1.0,0.0,0.0,288,73
933.0,3843 Woodruff Ave,2.0,3.0,Oakland,64.0,Y,,Y,37.8038804,Glenview,-122.2223172,5000.0,40773796,,,1200000,Single Family Residential,PAST SALE,April-7-2017,EBRD/CCAR/Bay East,1286.0,CA,Sold,http://www.redfin.com/CA/Oakland/3843-Woodruff-Ave-94602/home/866406,1922.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,64,77
596.0,1715 Macarthur Blvd,2.0,2.0,Oakland,54.0,N,,Y,37.7999164,Glenview,-122.2213363,3680.0,40773867,,,715000,Single Family Residential,PAST SALE,April-17-2017,EBRD/CCAR/Bay East,1200.0,CA,Sold,http://www.redfin.com/CA/Oakland/1715-MacArthur-Blvd-94602/home/1329278,1921.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,54,87
763.0,3946 Randolph Ave,1.0,3.0,Oakland,40.0,Y,,Y,37.8051373,Glenview Dist.,-122.2236153,5000.0,40772239,,,1067000,Single Family Residential,PAST SALE,May-1-2017,EBRD/CCAR/Bay East,1398.0,CA,Sold,http://www.redfin.com/CA/Oakland/3946-Randolph-Ave-94602/home/1831181,1915.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,40,77
643.0,1451 HAMPEL St,2.0,3.0,Oakland,68.0,N,,Y,37.8054227,Glenview,-122.2214261,2800.0,40769189,,,840000,Single Family Residential,PAST SALE,April-3-2017,EBRD/CCAR/Bay East,1306.0,CA,Sold,http://www.redfin.com/CA/Oakland/1451-Hampel-St-94602/home/1563191,1922.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,68,79
744.0,3959 Waterhouse Rd,2.0,2.0,Oakland,79.0,N,,Y,37.807173,Oakmore,-122.213537,5304.0,40770739,,,855000,Single Family Residential,PAST SALE,March-23-2017,EBRD/CCAR/Bay East,1149.0,CA,Sold,http://www.redfin.com/CA/Oakland/3959-Waterhouse-Rd-94602/home/772517,1933.0,94602,0.0,0.0,0.0,1.0,0.0,0.0,79,70
870.0,5641 Miles Ave,2.0,3.0,Oakland,169.0,N,,Y,37.844532,Rockridge,-122.253975,6000.0,40763599.0,,,1275000,Single Family Residential,PAST SALE,December-23-2016,EBRD/CCAR/Bay East,1466.0,CA,Sold,http://www.redfin.com/CA/Oakland/5641-Miles-Ave-94618/home/529736,1914.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,169,92
1008.0,5509 Kales Ave,2.0,2.0,Oakland,100.0,N,,Y,37.8414073,Oakland,-122.2494984,,454085.0,,,1300000,Single Family Residential,PAST SALE,March-2-2017,San Francisco MLS,1290.0,CA,Sold,http://www.redfin.com/CA/Oakland/5509-Kales-Ave-94618/home/1588338,1911.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,100,91
548.0,11 Reata Pl,3.0,3.0,Oakland,435.0,N,,Y,37.8510877,Rockridge,-122.2414512,6992.0,40730455.0,,,1350000,Single Family Residential,PAST SALE,April-1-2016,EBRD/CCAR/Bay East,2465.0,CA,Sold,http://www.redfin.com/CA/Oakland/11-Reata-Pl-94618/home/1041836,1955.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,435,69
799.0,5427 Locksley Ave,1.0,3.0,Oakland,435.0,N,,Y,37.8425504,Rockridge,-122.2548396,4000.0,40729451.0,,,1130000,Single Family Residential,PAST SALE,April-1-2016,EBRD/CCAR/Bay East,1414.0,CA,Sold,http://www.redfin.com/CA/Oakland/5427-Locksley-Ave-94618/home/1455950,1912.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,435,92
959.0,5524 Manila Ave,1.0,2.0,Oakland,103.0,N,,Y,37.8412666,Rockridge,-122.2490154,4120.0,40758211.0,,,1160000,Single Family Residential,PAST SALE,February-27-2017,EBRD/CCAR/Bay East,1210.0,CA,Sold,http://www.redfin.com/CA/Oakland/5524-Manila-Ave-94618/home/1993135,1912.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,103,90
580.0,5671 OCEAN VIEW Dr,1.5,3.0,Oakland,442.0,N,,Y,37.843946,Rockridge,-122.249317,4300.0,40729190.0,,,1421000,Single Family Residential,PAST SALE,March-25-2016,EBRD/CCAR/Bay East,2451.0,CA,Sold,http://www.redfin.com/CA/Oakland/5671-Ocean-View-Dr-94618/home/1628970,1913.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,442,91
946.0,5340 LOCKSLEY Ave,2.0,3.0,Oakland,306.0,N,,Y,37.8407471,Rockridge,-122.2557969,3500.0,40749591.0,,,1425000,Single Family Residential,PAST SALE,August-8-2016,EBRD/CCAR/Bay East,1507.0,CA,Sold,http://www.redfin.com/CA/Oakland/5340-Locksley-Ave-94618/home/530152,1912.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,306,87
817.0,5332 Bryant Ave,2.0,2.0,Oakland,257.0,N,,Y,37.8384229,Rockridge,-122.2506743,3800.0,40754178.0,,,1375000,Single Family Residential,PAST SALE,September-26-2016,EBRD/CCAR/Bay East,1683.0,CA,Sold,http://www.redfin.com/CA/Oakland/5332-Bryant-Ave-94618/home/1194864,1915.0,94618-1430,1.0,0.0,0.0,0.0,0.0,0.0,257,87
712.0,5817 ROSS St,1.5,3.0,Oakland,330.0,N,,Y,37.848588,Rockridge,-122.246518,5500.0,40743301.0,,,1400000,Single Family Residential,PAST SALE,July-15-2016,EBRD/CCAR/Bay East,1967.0,CA,Sold,http://www.redfin.com/CA/Oakland/5817-Ross-St-94618/home/2045085,1931.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,330,83
484.0,5782 BUENA VISTA Ave,3.0,4.0,Oakland,428.0,N,,Y,37.8480804,Upper Rockridge,-122.2362922,7668.0,40728840.0,,,1300000,Single Family Residential,PAST SALE,April-8-2016,EBRD/CCAR/Bay East,2688.0,CA,Sold,http://www.redfin.com/CA/Oakland/5782-Buena-Vista-Ave-94618/home/1167604,1994.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,428,46
419.0,5656 BUENA VISTA Ave,2.5,3.0,Oakland,322.0,N,,Y,37.8489874,Upper Rockridge,-122.2373538,5372.0,40739106.0,,,929000,Single Family Residential,PAST SALE,July-23-2016,EBRD/CCAR/Bay East,2215.0,CA,Sold,http://www.redfin.com/CA/Oakland/5656-Buena-Vista-Ave-94618/home/836441,1995.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,322,44
640.0,5645 BROADWAY,2.0,3.0,Oakland,394.0,N,,Y,37.8421696,Rockridge,-122.2478183,2990.0,40736024.0,,,1020000,Single Family Residential,PAST SALE,May-12-2016,EBRD/CCAR/Bay East,1594.0,CA,Sold,http://www.redfin.com/CA/Oakland/5645-Broadway-94618/home/1801334,1922.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,394,90
532.0,5844 Broadway,2.0,3.0,Oakland,162.0,N,,Y,37.8453641,Rockridge,-122.2452248,5940.0,40763548.0,,,875000,Single Family Residential,PAST SALE,December-30-2016,EBRD/CCAR/Bay East,1645.0,CA,Sold,http://www.redfin.com/CA/Oakland/5844-Broadway-94618/home/1717086,1921.0,94618-1525,1.0,0.0,0.0,0.0,0.0,0.0,162,76
950.0,6225 Auburn,1.0,3.0,Oakland,354.0,N,,Y,37.8504135,Rockridge,-122.2508497,3480.0,40739757.0,,,1330000,Single Family Residential,PAST SALE,June-21-2016,EBRD/CCAR/Bay East,1400.0,CA,Sold,http://www.redfin.com/CA/Oakland/6225-Auburn-Ave-94618/home/1418129,1925.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,354,92
365.0,6276 Acacia Ave,3.5,4.0,Oakland,72.0,N,,Y,37.844994,Rockridge Upper,-122.2377499,7168.0,40771406.0,,,1460000,Single Family Residential,PAST SALE,March-30-2017,EBRD/CCAR/Bay East,3997.0,CA,Sold,http://www.redfin.com/CA/Oakland/6276-Acacia-Ave-94618/home/1290278,1994.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,72,45
448.0,6125 BROADWAY,3.5,3.0,Oakland,169.0,N,,Y,37.848278403,Rockridge/N.Oak,-122.2423905,7130.0,40761584.0,,,1120000,Single Family Residential,PAST SALE,December-23-2016,EBRD/CCAR/Bay East,2500.0,CA,Sold,http://www.redfin.com/CA/Oakland/6125-Broadway-94618/home/1111983,2003.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,169,63
673.0,6451 Mystic,1.5,3.0,Oakland,78.0,N,,Y,37.8514901,Oakland,-122.2490678,3514.0,40768023.0,,,1345000,Single Family Residential,PAST SALE,March-24-2017,EBRD/CCAR/Bay East,1998.0,CA,Sold,http://www.redfin.com/CA/Oakland/6451-Mystic-St-94618/home/602345,1950.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,78,85
593.0,5938 CHABOT Rd,1.0,2.0,Oakland,235.0,N,,Y,37.846616,Rockridge,-122.252595,2000.0,40754640.0,,,900000,Single Family Residential,PAST SALE,October-18-2016,EBRD/CCAR/Bay East,1518.0,CA,Sold,http://www.redfin.com/CA/Oakland/5938-Chabot-Rd-94618/home/1816361,1998.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,235,91
531.0,5697 Keith Ave,3.0,3.0,Oakland,327.0,N,,Y,37.844454,Rockridge,-122.249986,,40740735.0,,,1200000,Single Family Residential,PAST SALE,July-18-2016,EBRD/CCAR/Bay East,2261.0,CA,Sold,http://www.redfin.com/CA/Oakland/5697-Keith-Ave-94618/home/923558,1912.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,327,91
927.0,472 CLIFTON St,1.5,2.0,Oakland,268.0,N,,Y,37.8405678,Rockridge,-122.2576517,2618.0,40753255.0,,,1228000,Single Family Residential,PAST SALE,September-15-2016,EBRD/CCAR/Bay East,1324.0,CA,Sold,http://www.redfin.com/CA/Oakland/472-Clifton-St-94618/home/530461,1926.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,268,89
677.0,5359 Belgrave Pl,1.0,3.0,Oakland,374.0,N,,Y,37.8379345,Oakland,-122.248387,5000.0,441765.0,,,1000000,Single Family Residential,PAST SALE,June-1-2016,San Francisco MLS,1477.0,CA,Sold,http://www.redfin.com/CA/Oakland/5359-Belgrave-Pl-94618/home/1946671,1923.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,374,85
964.0,5505 Kales Ave,1.0,2.0,Oakland,52.0,N,,Y,37.8413811,Rockridge,-122.24961,3360.0,40773536.0,,,1200000,Single Family Residential,PAST SALE,April-19-2017,EBRD/CCAR/Bay East,1245.0,CA,Sold,http://www.redfin.com/CA/Oakland/5505-Kales-Ave-94618/home/1995460,1911.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,52,91
763.0,5355 MANILA Ave,1.0,2.0,Oakland,431.0,N,,Y,37.839364,Rockridge,-122.252312,3000.0,40730381.0,,,775000,Single Family Residential,PAST SALE,April-5-2016,EBRD/CCAR/Bay East,1016.0,CA,Sold,http://www.redfin.com/CA/Oakland/5355-Manila-Ave-94618/home/1974410,1917.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,431,91
625.0,5572 CLAREMONT Ave,1.5,3.0,Oakland,43.0,N,,Y,37.844045,Rockridge,-122.256253,3800.0,40771751.0,,,1120000,Single Family Residential,PAST SALE,April-28-2017,EBRD/CCAR/Bay East,1793.0,CA,Sold,http://www.redfin.com/CA/Oakland/5572-Claremont-Ave-94618/home/1936285,1916.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,43,78
751.0,474 Hardy St,1.0,3.0,Oakland,5.0,N,,Y,37.841865,Rockridge,-122.2565,3300.0,40778791.0,,,1240000,Single Family Residential,PAST SALE,June-5-2017,EBRD/CCAR/Bay East,1652.0,CA,Sold,http://www.redfin.com/CA/Oakland/474-Hardy-St-94618/home/530402,1912.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,5,87
539.0,5829 Mendocino Ave,1.0,2.0,Oakland,96.0,N,,Y,37.8444708,Oakland,-122.2437654,7259.0,40772347.0,,,1450000,Single Family Residential,PAST SALE,March-6-2017,EBRD/CCAR/Bay East,2692.0,CA,Sold,http://www.redfin.com/CA/Oakland/5829-Mendocino-Ave-94618/home/1963358,1933.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,96,69
439.0,5750 BUENA VISTA Ave,3.5,4.0,Oakland,338.0,N,,Y,37.848328,Oakland,-122.2369424,7550.0,40734675.0,,,1060000,Single Family Residential,PAST SALE,July-7-2016,EBRD/CCAR/Bay East,2414.0,CA,Sold,http://www.redfin.com/CA/Oakland/5750-Buena-Vista-Ave-94618/home/1405535,1993.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,338,46
842.0,5966 Chabolyn Ter,1.0,2.0,Oakland,218.0,N,,Y,37.8514592,Rockridge,-122.2446512,6439.0,40760389.0,,,1055000,Single Family Residential,PAST SALE,November-4-2016,EBRD/CCAR/Bay East,1253.0,CA,Sold,http://www.redfin.com/CA/Oakland/5966-Chabolyn-Ter-94618/home/1078634,1925.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,218,73
925.0,5398 BRYANT Ave,1.0,2.0,Oakland,361.0,Y,,Y,37.8397999,Rockridge,-122.249811,4000.0,40737981.0,,,1050000,Single Family Residential,PAST SALE,June-14-2016,EBRD/CCAR/Bay East,1135.0,CA,Sold,http://www.redfin.com/CA/Oakland/5398-Bryant-Ave-94618/home/1892059,1914.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,361,85
986.0,5328 SHAFTER Ave,1.5,2.0,Oakland,402.0,N,,Y,37.839998,Rock Bridge,-122.255279,3500.0,40738968.0,,,1317000,Single Family Residential,PAST SALE,May-4-2016,EBRD/CCAR/Bay East,1336.0,CA,Sold,http://www.redfin.com/CA/Oakland/5328-Shafter-Ave-94618/home/1077180,1914.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,402,87
969.0,5590 Taft Ave,1.0,3.0,Oakland,256.0,N,,Y,37.8434008,Rockridge,-122.2477054,4240.0,40758729.0,,,1300000,Single Family Residential,PAST SALE,September-27-2016,EBRD/CCAR/Bay East,1341.0,CA,Sold,http://www.redfin.com/CA/Oakland/5590-Taft-Ave-94618/home/572789,1914.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,256,84
944.0,5412 LAWTON Ave,2.0,3.0,Oakland,205.0,Y,,Y,37.8409506,Rockridge,-122.2524414,3400.0,40760014.0,,,1471000,Single Family Residential,PAST SALE,November-17-2016,EBRD/CCAR/Bay East,1558.0,CA,Sold,http://www.redfin.com/CA/Oakland/5412-Lawton-Ave-94618/home/529729,1915.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,205,93
605.0,5954 Ocean Vw,2.0,2.0,Oakland,411.0,N,,Y,37.846292,Upper Rockridge,-122.244115,5664.0,40730131.0,,,1249000,Single Family Residential,PAST SALE,April-25-2016,EBRD/CCAR/Bay East,2065.0,CA,Sold,http://www.redfin.com/CA/Oakland/5954-Ocean-View-Dr-94618/home/1533596,1935.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,411,69
606.0,5651 Oak Grove Ave,2.0,4.0,Oakland,317.0,N,,Y,37.8453122,Rockridge,-122.2544819,4995.0,40745535.0,,,1340000,Single Family Residential,PAST SALE,July-28-2016,EBRD/CCAR/Bay East,2213.0,CA,Sold,http://www.redfin.com/CA/Oakland/5651-Oak-Grove-Ave-94618/home/1164102,1913.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,317,92
875.0,5525 Taft Ave,2.0,3.0,Oakland,292.0,Y,,Y,37.8421838,Rockridge,-122.2497102,4240.0,40748995.0,,,1400000,Single Family Residential,PAST SALE,August-22-2016,EBRD/CCAR/Bay East,1600.0,CA,Sold,http://www.redfin.com/CA/Oakland/5525-Taft-Ave-94618/home/1251022,1911.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,292,91
1064.0,463 Hudson St,1.0,2.0,Oakland,5.0,N,,Y,37.8418556,Rockridge,-122.2554684,3240.0,40781749.0,,,1207000,Single Family Residential,PAST SALE,June-5-2017,EBRD/CCAR/Bay East,1134.0,CA,Sold,http://www.redfin.com/CA/Oakland/463-Hudson-St-94618/home/1140482,1911.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,5,87
768.0,6020 HARWOOD Ave,2.0,3.0,Oakland,239.0,Y,,Y,37.8484814,Rockridge,-122.251719,3600.0,40757506.0,,,1045000,Single Family Residential,PAST SALE,October-14-2016,EBRD/CCAR/Bay East,1360.0,CA,Sold,http://www.redfin.com/CA/Oakland/6020-Harwood-Ave-94618/home/529763,1909.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,239,93
595.0,5850 Acacia Ave,2.5,2.0,Oakland,43.0,N,,Y,37.8439025,Oakland,-122.2421145,7590.0,455702.0,,,1400000,Single Family Residential,PAST SALE,April-28-2017,San Francisco MLS,2353.0,CA,Sold,http://www.redfin.com/CA/Oakland/5850-Acacia-Ave-94618/home/1544027,1929.0,94618,1.0,0.0,0.0,0.0,0.0,0.0,43,64
652.0,650 63Rd St,2.0,4.0,Oakland,155.0,Y,,Y,37.8487215,Nobe,-122.2672817,3744.0,40762833,,,1220000,Single Family Residential,PAST SALE,January-6-2017,EBRD/CCAR/Bay East,1870.0,CA,Sold,http://www.redfin.com/CA/Oakland/650-63rd-St-94609/home/1715496,1911.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,155,88
669.0,5735 VICENTE St,2.0,2.0,Oakland,256.0,N,,Y,37.8434844,Lower Rockridge,-122.2603841,7854.0,40754655,,,1102500,Single Family Residential,PAST SALE,September-27-2016,EBRD/CCAR/Bay East,1649.0,CA,Sold,http://www.redfin.com/CA/Oakland/5735-Vicente-St-94609/home/771493,1917.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,256,84
576.0,785 65th St,2.0,3.0,Oakland,199.0,N,,Y,37.8497996,North Oakland,-122.2681276,4800.0,40762743,,,840000,Single Family Residential,PAST SALE,November-23-2016,EBRD/CCAR/Bay East,1458.0,CA,Sold,http://www.redfin.com/CA/Oakland/785-65th-St-94609/home/531654,1913.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,199,90
724.0,536 59TH St,1.0,2.0,Oakland,338.0,N,,Y,37.8450683,Lower Rockridge,-122.2627502,4455.0,40748116,,,825000,Single Family Residential,PAST SALE,July-7-2016,EBRD/CCAR/Bay East,1140.0,CA,Sold,http://www.redfin.com/CA/Oakland/536-59th-St-94609/home/1680246,1922.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,338,85
615.0,674 65th St,1.0,3.0,Oakland,220.0,N,,Y,37.8506205,Oak/Berk Border,-122.265045,1301.0,40755175,,,800000,Single Family Residential,PAST SALE,November-2-2016,EBRD/CCAR/Bay East,1301.0,CA,Sold,http://www.redfin.com/CA/Oakland/674-65th-St-94609/home/1799529,1911.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,220,89
626.0,645 65th St,2.0,4.0,Oakland,312.0,Y,,Y,37.8503698,Berkeley Border,-122.2641286,4800.0,40747526,,,1100000,Single Family Residential,PAST SALE,August-2-2016,EBRD/CCAR/Bay East,1758.0,CA,Sold,http://www.redfin.com/CA/Oakland/645-65th-St-94609/home/879876,1907.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,312,84
1017.0,6022 COLBY St,2.0,3.0,Oakland,423.0,N,,Y,37.8474221,Rockridge,-122.2562159,3125.0,40731739,,,1450000,Single Family Residential,PAST SALE,April-13-2016,EBRD/CCAR/Bay East,1426.0,CA,Sold,http://www.redfin.com/CA/Oakland/6022-Colby-St-94618/home/921084,1914.0,94618,0.0,0.0,0.0,0.0,1.0,0.0,423,90
560.0,515 63rd St,1.0,2.0,Oakland,442.0,N,,Y,37.8484413,Alameda County,-122.2613168,3302.0,21601004,,,645000,Single Family Residential,PAST SALE,March-25-2016,BAREIS,1152.0,CA,Sold,http://www.redfin.com/CA/Oakland/515-63rd-St-94609/home/1267474,1912.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,442,90
486.0,588 55th St,2.0,4.0,Oakland,193.0,N,,Y,37.840649,Alameda County,-122.263967,2710.0,21621837,,,730000,Single Family Residential,PAST SALE,November-29-2016,BAREIS,1501.0,CA,Sold,http://www.redfin.com/CA/Oakland/588-55th-St-94609/home/1951937,1910.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,193,91
869.0,674 POIRIER St,1.5,2.0,Oakland,309.0,N,,Y,37.8471804,Oak/Berk Border,-122.26798,4160.0,40744915,,,1085000,Single Family Residential,PAST SALE,August-5-2016,EBRD/CCAR/Bay East,1248.0,CA,Sold,http://www.redfin.com/CA/Oakland/674-Poirier-St-94609/home/1726972,1908.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,309,87
914.0,476 59TH St,1.0,2.0,Oakland,331.0,N,,Y,37.845366,Lower Rockridge,-122.260242,3800.0,40743802,,,1100000,Single Family Residential,PAST SALE,July-14-2016,EBRD/CCAR/Bay East,1203.0,CA,Sold,http://www.redfin.com/CA/Oakland/476-59th-St-94609/home/629681,1912.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,331,85
836.0,5686 Carberry Ave,1.0,2.0,Oakland,8.0,Y,,Y,37.8428331,Idora Park,-122.262253,5000.0,40777863,,,1165000,Single Family Residential,PAST SALE,June-2-2017,EBRD/CCAR/Bay East,1394.0,CA,Sold,http://www.redfin.com/CA/Oakland/5686-Carberry-Ave-94609/home/1352976,1931.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,8,87
604.0,5822 Shattuck Ave,1.0,3.0,Oakland,1.0,N,,Y,37.8439852,North Oakland,-122.2646967,4160.0,40781148,,,877000,Single Family Residential,PAST SALE,June-9-2017,EBRD/CCAR/Bay East,1453.0,CA,Sold,http://www.redfin.com/CA/Oakland/5822-Shattuck-Ave-94609/home/1630572,1923.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,1,87
536.0,612 62nd St,2.0,3.0,Oakland,71.0,N,,Y,37.8481615,Oakland,-122.2659683,2788.0,453820,,,650000,Single Family Residential,PAST SALE,March-31-2017,San Francisco MLS,1212.0,CA,Sold,http://www.redfin.com/CA/Oakland/612-62nd-St-94609/home/1353028,1915.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,71,89
897.0,548 60Th St,1.0,2.0,Oakland,50.0,N,,Y,37.8465627,Oak/Berk Border,-122.2618984,4900.0,40773715,,,1275000,Single Family Residential,PAST SALE,April-21-2017,EBRD/CCAR/Bay East,1422.0,CA,Sold,http://www.redfin.com/CA/Oakland/548-60th-St-94609/home/1891142,1928.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,50,86
884.0,541 63rd St,2.0,3.0,Oakland,4.0,Y,,Y,37.8483172,Nobe,-122.2623505,2050.0,40779875,,,1110000,Single Family Residential,PAST SALE,June-6-2017,EBRD/CCAR/Bay East,1256.0,CA,Sold,http://www.redfin.com/CA/Oakland/541-63rd-St-94609/home/530945,1923.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,4,90
813.0,649 65Th St,2.0,3.0,Oakland,29.0,Y,,Y,37.8503111,N.Oakland,-122.2642748,4800.0,40775107,,,1430000,Single Family Residential,PAST SALE,May-12-2017,EBRD/CCAR/Bay East,1758.0,CA,Sold,http://www.redfin.com/CA/Oakland/649-65th-St-94609/home/531631,1918.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,29,89
1050.0,408 63rd St,1.0,2.0,Oakland,29.0,Y,,Y,37.8493639,Rockridge,-122.2570975,3300.0,40775988,,,1210000,Single Family Residential,PAST SALE,May-12-2017,EBRD/CCAR/Bay East,1152.0,CA,Sold,http://www.redfin.com/CA/Oakland/408-63rd-St-94609/home/1000166,1923.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,29,90
954.0,755 65Th St,1.0,2.0,Oakland,85.0,N,,Y,37.8499548,North Oakland,-122.2672491,6000.0,40770978,,,1115000,Single Family Residential,PAST SALE,March-17-2017,EBRD/CCAR/Bay East,1169.0,CA,Sold,http://www.redfin.com/CA/Oakland/755-65th-St-94609/home/1808598,1922.0,94609,0.0,0.0,0.0,0.0,1.0,0.0,85,91
